"property_id"|"AG"|"CP"|"DCK"|"DCK2"|"DCKC"|"ENC"|"GAR"|"LA"|"LA1"|"LA2"|"OP"|"OP2"|"OPP"|"PA"|"PAC"|"PTO"|"RMS"|"RSH"|"RSW"|"SPA"|"UTL"|"UTL2"|"WD"|"WDD"|"year_built"|"acres"|"eff_front"|"eff_depth"|"value"
1409|384|0|0|0|0|0|0|1406|0|936|20|0|0|88|0|0|0|0|0|0|0|0|0|0|1986|0.157|60|114|220710
1410|420|0|0|0|0|0|0|1135|0|1212|68|0|0|210|0|0|0|72|0|0|0|0|0|0|1993|0.1507|65|101|222970
1411|588|0|560|0|0|0|0|1751|0|1132|130|0|0|0|0|0|0|0|0|0|0|0|0|0|1990|0.253|0|0|261390
1412|440|0|0|0|0|0|0|2094|391|0|50|0|0|0|0|0|0|64|0|0|0|0|0|0|1993|0.2175|0|0|250160
1413|200|0|0|0|0|0|0|1333|0|1393|48|0|0|287|0|0|0|0|0|0|180|0|0|0|1993|0.2326|0|0|210750
1414|380|0|0|0|0|0|0|1906|0|0|45|0|0|0|54|0|0|0|0|0|0|0|0|0|1988|0.2023|0|0|212750
1415|421|0|0|0|0|0|0|1843|0|0|40|0|0|144|0|0|0|0|0|0|0|0|0|0|1987|0.1985|65|133|208640
1416|0|0|240|0|0|0|400|1344|0|1008|164|0|0|0|0|0|0|0|0|0|0|0|0|0|1986|0.2137|70|133|231720
1417|460|0|0|0|0|0|0|1825.5|0|0|31.5|0|0|360|0|0|0|0|0|0|0|0|0|0|1993|0.1832|60|133|207710
1418|380|0|0|0|0|0|0|2320|0|0|39|0|0|247|0|0|0|96|0|0|0|0|0|0|1992|0.1985|65|133|242900
1419|546|0|0|0|0|0|0|1958|0|0|42|0|0|132|0|0|0|96|0|0|0|0|0|0|1990|0.1832|60|133|217990
1420|384|0|70|0|0|0|0|1406|0|936|20|0|0|88|0|0|0|0|0|0|0|0|0|0|1987|0.2137|70|133|226440
1421|400|0|216|0|0|0|0|1939.5|0|0|166|0|0|0|0|0|0|0|0|0|0|0|0|0|1993|0.1832|60|133|216970
1422|420|0|0|0|0|0|0|2777|0|0|402|0|0|120|0|0|0|192|0|0|54|0|0|320|1989|0.1985|65|133|283820
1423|420|0|253|0|0|0|0|1922|0|0|353|0|0|0|0|0|0|0|0|0|0|0|0|0|1993|0.1832|60|133|218640
1424|440|0|0|0|0|0|0|2094|0|0|18|0|0|80|0|0|0|0|0|0|0|0|0|0|1993|0.1985|65|133|222930
1425|417|0|0|0|0|0|0|2211|0|0|61|0|0|117|0|0|0|0|0|0|0|0|0|0|1993|0.1832|60|133|229820
1426|440|0|0|0|0|0|0|2446|0|240|48|0|0|0|140|0|0|0|0|0|0|0|0|0|1988|0.2137|70|133|257670
1427|408|0|0|0|0|224|0|1933.5|0|0|68.5|0|0|156|0|0|0|80|0|0|0|0|0|0|1993|0.1832|60|133|219310
1428|399|0|525|0|0|0|0|2093|0|0|154|0|0|0|0|0|0|0|0|0|0|0|0|0|1991|0.1985|65|133|230360
1429|458|0|144|0|0|0|0|1138|0|1032|43|0|0|0|0|0|1|0|0|0|0|0|0|0|1993|0.1985|65|133|217660
1430|438|0|110|0|0|0|0|2611|0|0|42|0|0|152|0|0|0|100|0|0|0|0|0|0|1987|0.2137|70|133|262350
1431|440|0|420|0|0|0|0|1557|0|1010|92|0|0|0|0|0|0|0|0|0|0|0|0|0|1990|0.1985|65|133|241450
1432|444|0|0|0|0|0|0|2774|0|0|48|0|0|146|0|0|0|0|0|0|0|0|0|0|1986|0.2137|70|133|269910
1433|398|0|221|0|0|0|0|1775|0|0|24|0|0|0|0|0|0|0|0|0|0|0|0|0|1994|0.1995|0|0|192580
1434|417|0|0|0|0|0|0|2211|0|0|61|0|0|93|0|0|1|0|0|0|0|0|0|0|1993|0.2055|0|0|231460
1435|394|0|0|0|0|0|0|1140|0|1086|25|0|0|220|0|0|0|100|216|0|0|0|0|0|1993|0.2058|0|0|234270
1436|399|0|0|0|0|0|0|1356|0|1144|64|0|0|40|0|0|0|0|0|0|0|0|0|0|1999|0.1565|71|96|237320
1437|361|0|0|0|0|0|0|2295|0|0|69|0|0|0|270|0|0|0|0|0|0|0|0|0|1992|0.1626|65|109|237880
1438|484|0|191|0|0|0|0|1075|0|1090|28|0|0|0|0|0|0|0|0|0|0|0|0|0|1993|0.1501|60|109|213930
1439|361|0|0|0|340|0|0|2295|0|0|39|0|0|0|240|0|0|0|0|0|0|0|0|0|1992|0.1626|65|109|242580
1440|440|0|726|0|0|0|0|2693|0|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|1990|0.1626|65|109|268750
1441|420|0|228|0|0|0|0|1119|0|1121|25|0|0|140|0|0|0|0|0|0|0|0|0|0|1992|0.1501|60|109|217900
1442|384|0|0|0|0|0|0|1406|0|936|20|0|0|88|0|0|0|0|420|1|0|0|0|0|1986|0.1501|60|109|254220
1443|380|0|150|0|0|0|0|1170|0|1126|25|0|0|84|0|0|0|0|0|0|0|0|0|0|1993|0.153|68|98|223770
1444|421|0|486|0|0|144|0|1923|0|0|40|0|0|0|0|0|0|0|0|0|0|0|0|0|1987|0.286|0|0|230160
1445|441|0|0|0|0|0|0|1148|0|1350|20|0|0|140|130|0|0|0|0|0|0|0|0|0|1987|0.2025|0|0|235820
1446|552|0|320|80|0|0|0|1480|0|1328|400|0|0|120|0|0|0|80|0|0|0|0|0|0|1986|0.2596|0|0|266920
1447|396|0|0|0|0|0|0|1432|0|990|100|0|0|0|0|0|0|0|0|0|0|0|0|0|1990|0.096|69|99|227290
1448|361|0|0|0|0|0|0|2295|0|0|99|0|0|0|0|0|0|0|0|0|0|0|0|0|1992|0.168|0|0|235190
1449|514|0|0|0|0|0|0|1362|0|1353|21|0|0|0|0|0|0|0|0|0|0|0|0|0|1989|0.1832|70|114|244640
1450|440|0|0|0|0|0|0|2619|0|0|48|0|0|222|0|0|0|0|0|0|0|0|0|0|1988|0.1701|65|114|257200
1451|444|0|370|0|0|0|0|2312|0|0|40|0|0|0|0|0|0|0|0|0|0|0|0|0|1986|0.157|60|114|239040
1452|440|0|0|0|0|0|0|2010|0|0|32|0|0|180|0|0|0|0|0|0|0|0|0|0|1988|0.1701|65|114|217830
1453|444|0|0|0|0|0|0|2312|0|0|104|0|0|0|330|0|0|0|0|0|0|0|0|0|1987|0.1701|65|114|241890
1454|421|0|0|0|0|0|0|1843|0|0|40|0|0|144|0|0|0|0|0|0|0|0|0|0|1987|0.1768|70|110|206920
1455|552|0|150|0|0|300|0|1480|0|1328|120|0|0|0|0|0|0|100|0|0|0|0|0|0|1986|0.188|70|117|260620
1456|420|0|0|0|0|0|0|1760|396|0|140|0|0|0|0|0|0|0|0|0|0|0|0|0|1986|0.1791|65|120|204550
1457|381|0|0|0|0|0|0|1684|0|1045|55|0|0|80|0|0|0|0|0|0|0|0|0|0|1986|0.1791|65|120|233480
1458|444|0|0|0|0|0|0|2312|0|0|40|0|0|140|0|0|0|0|0|0|0|0|0|0|1986|0.1653|60|120|237170
1459|420|0|0|0|0|0|0|1505|0|1490|52|0|0|216|0|0|0|0|0|0|0|0|0|0|1986|0.1791|65|120|258960
1460|462|0|0|0|0|0|0|2499|0|0|38|0|0|0|143|0|0|0|0|0|0|0|0|0|1986|0.1928|70|120|246150
1461|384|0|0|0|0|0|0|1406|0|936|20|0|0|88|0|0|0|0|0|0|0|0|0|0|1987|0.1215|49|120|222490
1462|504|0|892|0|0|0|0|1344|0|1008|140|0|0|0|0|0|0|0|0|0|0|0|0|0|1986|0.1314|109|105|238370
1463|0|0|0|0|0|0|484|1344|0|1008|164|0|0|0|0|0|0|0|0|0|0|0|0|0|1986|0.2559|0|0|234040
1464|384|0|0|0|0|0|0|1406|0|936|20|0|0|0|188|0|0|0|0|0|0|0|0|0|1986|0.1135|86|115|218350
1465|420|0|0|0|0|0|0|1505|0|1490|52|0|0|0|360|0|0|0|0|0|0|0|0|0|1986|0.1194|100|104|264190
1466|443|0|0|0|0|0|0|1506|0|1001|20|0|0|190|224|0|0|72|0|0|0|0|0|0|1987|0.1381|62|110|237300
1467|484|0|561|0|0|0|0|1753|0|954|85|85|0|0|0|0|0|48|0|0|56|0|0|0|1989|0.1768|70|110|252420
1468|369|0|0|0|0|0|0|1669|0|0|40|0|0|144|0|0|0|100|0|0|0|0|0|0|1987|0.1641|65|110|194370
1469|351|0|0|0|0|0|0|1959|0|0|32|0|0|110|0|0|0|0|0|0|0|0|0|0|1987|0.1641|65|110|212350
1470|420|0|0|0|0|0|0|1505|0|1490|52|0|0|81|0|0|0|24|0|0|0|0|0|0|1986|0.1641|65|110|257430
1471|594|0|0|0|0|0|0|1362|0|1353|21|0|0|0|144|0|0|0|0|0|0|0|0|0|1988|0.1768|70|110|248430
1472|396|0|0|0|0|0|0|1450|0|1350|28|0|0|96|0|0|0|100|0|0|0|0|0|0|1992|0.1768|70|110|249430
1473|402|0|0|0|0|0|0|2665.5|0|0|25|0|0|240|0|0|0|0|0|0|0|0|0|0|1993|0.1686|65|113|259110
1474|458|0|0|0|0|0|0|1138|0|1090|43|0|0|144|0|0|0|80|0|0|0|0|0|0|1993|0.1556|60|113|216930
1475|520|0|0|0|0|0|0|1958|0|0|42|0|0|0|0|0|0|0|0|0|60|0|0|0|1992|0.1686|65|113|216970
1476|420|0|351|0|0|0|0|2221|0|0|23|0|0|0|0|0|0|0|0|0|0|0|0|0|1993|0.1556|60|113|232190
1477|525|0|0|0|0|0|0|2113.5|0|0|139.5|0|0|0|0|0|0|0|0|0|0|0|0|0|1992|0.1686|65|113|229010
1478|493|0|0|0|0|0|0|2025|0|0|207|0|0|0|0|0|0|36|312|0|70|0|0|0|1987|0.1556|60|113|246730
1479|380|0|0|0|0|0|0|1090|0|1125|24|0|0|192|0|0|0|0|0|0|0|0|0|0|1988|0.1686|65|113|215100
1480|440|0|0|0|0|0|0|2358|0|0|35|0|0|0|0|0|0|0|0|0|0|0|0|0|1988|0.1556|60|113|240810
1481|0|0|0|0|0|0|529|1432|0|900|150|0|0|0|0|0|0|0|0|0|0|0|0|0|1988|0.1832|76|105|227710
1482|462|0|0|0|0|0|0|1336|0|817|25|0|0|0|0|0|0|0|0|0|0|0|0|0|1996|0.1612|60|117|211440
1483|420|0|0|0|0|0|0|829|0|1173|32|0|0|54|0|0|0|0|0|0|0|0|0|0|1997|0.1503|55|119|201600
1484|399|0|0|0|0|0|0|1445|0|0|9|0|0|100|0|0|0|0|0|0|0|0|0|0|2000|0.1515|55|120|181010
1485|380|0|0|0|0|0|0|2177|0|0|60|0|0|0|128|0|0|0|0|0|0|0|0|0|1998|0.1515|55|120|230070
1486|380|0|0|0|311|0|0|1840|0|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|2000|0.1515|55|120|216850
1487|399|0|100|0|0|0|0|1445|0|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|2000|0.1515|55|120|182170
1488|410|0|0|0|0|0|0|1352|0|807|18|0|0|0|240|0|0|0|0|0|0|0|0|0|1995|0.1625|60|118|214180
1489|380|0|0|0|0|0|0|834|0|1146|150|0|0|20|0|0|0|0|0|0|0|0|0|0|1988|0.1446|60|105|202080
1490|398|0|378|0|0|0|0|2191|0|0|44|0|0|112|0|0|0|0|0|0|66|0|0|0|1994|0.2655|0|0|244110
1491|380|0|0|0|0|0|0|1755|0|0|10|0|0|168|0|0|0|0|0|0|0|0|0|0|1996|0.1446|60|105|198540
1492|420|0|504|0|0|0|0|1502|0|0|12|0|0|0|0|0|0|0|0|0|0|0|0|0|1997|0.1477|55|117|184550
1493|384|0|0|0|0|0|0|2038|0|0|8|0|0|0|0|0|1|0|400|1|0|0|0|0|1994|0.1528|55|121|249630
1494|432|0|0|0|0|0|0|2202|0|0|35|0|0|216|0|0|0|0|0|0|0|0|0|0|1997|0.1528|55|121|229030
1495|420|0|0|0|0|0|0|829|0|1173|32|0|0|54|0|0|0|0|0|0|0|0|0|0|1996|0.1528|55|121|201840
1496|398|0|0|0|0|0|0|2191|0|0|44|0|0|632|0|0|0|0|0|0|66|0|0|0|1994|0.1528|55|121|234170
1497|420|0|0|0|0|0|0|1020|0|1339|40|0|0|144|0|0|0|0|0|0|0|0|0|0|1994|0.1528|55|121|222400
1498|398|0|0|0|0|0|0|2191|0|0|44|0|0|112|0|0|0|0|0|0|66|0|0|0|1994|0.1961|70|122|235270
1499|378|0|198|0|0|0|0|1366|0|0|62|0|0|0|0|0|0|0|0|0|0|0|0|0|2001|0.1515|0|0|179380
1500|420|0|0|0|0|0|0|1805|0|0|25|0|0|0|250|0|0|0|0|0|0|0|0|0|2000|0.1515|0|0|213270
1501|399|0|0|0|0|0|0|1922|0|0|147|0|0|228|0|0|0|0|0|0|105|0|0|0|2002|0.1515|0|0|226000
1502|378|0|0|0|0|0|0|1366|0|0|194|0|0|0|0|0|0|0|0|0|0|0|0|0|2002|0.1515|0|0|183220
1503|380|0|0|0|0|0|0|1387|0|1123|24|0|0|0|468|0|0|0|0|0|0|0|0|0|2001|0.1515|0|0|247540
1504|399|0|0|0|0|0|0|1771|0|0|30|0|0|0|120|0|0|0|0|0|0|0|0|0|2001|0.1515|0|0|210910
1505|418|0|0|0|0|0|0|2045|0|0|84|0|0|0|0|0|0|0|0|0|0|0|0|0|2000|0.1135|0|0|224470
1506|380|0|0|0|0|0|0|1818|283|0|52|0|0|0|0|0|0|0|0|1|0|0|507|0|2001|0.2059|0|0|257430
1507|400|0|0|0|0|0|0|1400|0|1095|332|0|0|0|0|0|0|48|0|0|0|0|0|0|2001|0.2895|0|0|256060
1508|438|0|0|0|0|0|0|1158|0|1638|180|0|0|0|108|0|0|100|0|0|0|0|0|0|2001|0.1587|0|0|264070
1509|450|0|0|0|0|0|0|1526|0|1055|116|0|0|0|0|0|0|0|288|1|0|0|0|0|2002|0.1515|0|0|280010
1510|380|0|0|0|0|0|0|1838|0|0|49|0|0|200|0|0|0|0|0|0|0|0|0|0|2001|0.1515|0|0|214890
1511|380|0|0|0|0|0|0|1818|0|0|52|0|0|0|0|0|0|0|0|0|0|0|0|0|2001|0.1515|0|0|209970
1512|399|0|0|0|0|0|0|1922|0|0|69|0|0|64|0|0|0|100|0|0|0|0|0|0|2002|0.1515|0|0|223900
1513|380|0|72|0|280|0|0|1371|0|1123|24|0|0|0|0|0|0|80|0|0|0|0|0|0|2001|0.1515|0|0|247360
1514|380|0|0|0|0|0|0|1818|0|0|52|0|0|0|0|0|0|0|0|0|0|0|0|0|2001|0.1515|0|0|212510
1515|400|0|120|0|0|0|0|1400|0|1161|32|0|0|0|360|0|0|0|0|0|0|0|0|0|2003|0.1515|0|0|256420
1516|420|0|0|0|0|0|0|1323|0|1650|24|0|0|226|0|0|0|0|0|0|0|0|0|0|2002|0.1515|0|0|255750
1517|400|0|176|0|0|0|0|1400|0|1095|32|0|0|0|0|0|0|0|0|0|0|0|0|0|2002|0.1515|0|0|245510
1518|418|0|140|0|0|0|0|2045|0|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|2001|0.1515|0|0|230710
1519|480|0|0|0|200|0|0|1843|0|0|66|0|0|0|0|0|0|0|0|0|0|0|0|0|2002|0.1515|0|0|225130
1520|420|0|360|0|0|0|0|1020|0|1339|40|0|0|0|0|0|0|216|0|0|0|0|0|0|1994|0.1777|60|129|231270
1521|399|0|0|0|0|0|0|1445|0|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|1999|0.1718|58|129|182920
1522|384|0|0|0|0|0|0|2038|0|0|404|0|0|0|0|0|0|0|0|0|0|0|0|0|1994|0.1718|58|129|222820
1523|399|0|0|0|0|0|0|1856|0|0|136|0|0|0|0|0|0|0|0|0|0|0|0|0|1999|0.1718|58|129|214160
1524|394.5|0|0|0|0|0|0|2068.5|0|0|20|0|0|164|0|0|0|0|0|0|0|0|0|0|1998|0.1658|56|129|222670
1525|384|0|0|0|0|0|0|2038|0|0|24|0|0|144|0|0|0|0|0|0|0|0|0|0|1994|0.1777|60|129|219070
1526|400|0|0|0|0|0|0|2031|0|0|35|0|0|0|390|0|0|100|0|0|0|0|0|0|1998|0.1718|58|129|223770
1527|410|0|334|0|0|0|0|1352|0|807|18|0|0|0|0|0|0|0|0|0|0|0|0|0|1994|0.1658|56|129|216490
1528|400|0|59.5|0|0|0|0|912|0|1100|35|0|0|0|0|0|0|0|0|0|0|0|0|0|1999|0.1658|56|129|210440
1529|380|0|0|0|0|0|0|1765|0|0|30|0|0|144|0|0|0|100|0|0|0|0|0|0|1998|0.1658|56|129|203130
1530|415|0|0|0|0|0|0|1024.5|0|1468|15|0|0|0|0|0|0|80|0|0|0|0|0|0|1994|0.1658|56|129|233950
1531|389|0|360|0|0|0|0|1694|0|0|33|0|0|70|0|0|0|0|0|0|0|0|0|0|1996|0.1658|56|129|198270
1532|382|0|0|0|0|0|0|2198|0|0|60|0|0|228|0|0|1|0|0|0|0|0|0|0|1994|0.1658|56|129|229590
1533|420|0|0|0|0|0|0|1109|0|1299|35|0|0|120|0|0|0|0|0|0|0|0|0|0|1996|0.1658|56|129|226010
1534|415|0|0|0|0|0|0|1049.5|0|1478|115|0|0|0|0|0|0|0|0|0|0|0|0|0|1996|0.1636|57|125|232810
1535|400|0|0|0|0|0|0|2031|0|0|35|0|0|260|0|0|0|0|0|0|0|0|0|0|1998|0.1528|55|121|217370
1536|399|0|0|0|0|0|0|1445|0|0|205|0|0|0|0|0|0|0|0|0|0|0|0|0|2000|0.1543|56|120|183680
1537|398|0|0|0|0|0|0|1775|0|0|24|0|0|144|0|0|0|0|0|0|0|0|0|0|1995|0.1653|60|120|200870
1538|398|0|336|0|0|0|0|2084|0|0|40|0|0|0|0|0|0|0|0|0|66|0|0|0|1995|0.1653|60|120|226070
1539|461|0|0|0|0|0|0|1927|0|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|2005|0.1543|56|120|230370
1540|400|0|0|0|0|0|0|1040|0|1438|24|0|0|0|360|0|0|0|0|0|0|0|0|0|1997|0.1607|56|125|232990
1541|400|0|0|0|0|0|0|2304|0|0|24|0|0|107.5|0|0|0|0|0|0|0|0|0|0|1998|0.1658|56|129|237990
1542|476|0|0|0|0|0|0|884|0|1306|76|0|0|155|0|0|0|0|0|0|0|0|0|0|1994|0.1658|56|129|215590
1543|414|0|0|0|0|0|0|2232|0|0|42|0|0|300|0|0|0|0|0|0|0|0|0|0|1997|0.1658|56|129|232200
1544|396|0|0|0|0|0|0|2252|0|0|51|0|0|32|0|0|0|0|0|0|0|0|0|0|1997|0.1658|56|129|232160
1545|432|0|0|0|0|0|0|2202|0|0|35|0|0|77|0|0|0|0|0|0|0|0|0|0|1997|0.1658|56|129|215170
1546|419|0|196|0|0|0|0|1341|0|733|26|0|0|0|0|0|0|0|0|0|0|0|0|0|2000|0.1658|56|129|217690
1547|380|0|240|0|0|0|0|1903|0|0|175|0|0|0|0|0|0|100|0|0|0|0|0|0|1999|0.1658|0|0|216580
1548|432|0|408|0|0|0|0|2202|0|0|35|0|0|0|0|0|0|0|0|0|0|0|0|0|1997|0.1718|58|129|231340
1549|394.5|0|225|0|0|0|0|2068.5|0|0|20|0|0|0|196|0|0|36|0|0|0|0|0|0|1999|0.1718|58|129|232650
1550|420|0|0|0|0|0|0|1020|0|1339|40|0|0|600|0|0|0|0|0|0|0|0|0|0|1994|0.1718|58|129|225920
1551|430|0|0|0|0|0|0|2216|0|0|128|0|0|0|0|0|0|0|0|0|0|0|0|0|1998|0.1718|58|129|234230
1552|420|0|174|0|0|0|0|1469|0|0|12|0|0|0|0|0|0|0|0|0|0|0|0|0|1997|0.1718|58|129|181980
1553|398|0|0|0|0|0|0|1775|0|0|24|0|0|0|144|0|0|0|0|0|0|0|0|0|1994|0.1718|58|129|202670
1554|415|0|272|0|0|0|0|1024.5|0|1468|15|0|0|0|0|0|0|0|0|0|0|0|0|0|1994|0.1777|60|129|236700
1555|398|0|0|0|0|0|0|1368|0|1817|40|0|144|52.5|0|0|0|0|0|0|63|0|0|0|1997|0.2795|0|0|268740
1556|400|0|0|0|0|0|0|2419|0|0|36|0|0|0|490|0|0|96|0|0|0|0|0|0|1998|0.2227|0|0|243130
1557|420|0|0|0|0|0|0|2809|0|0|47|0|0|465|288|0|0|0|0|0|0|0|0|0|1999|0.2638|0|0|275330
1558|400|0|0|0|0|0|0|1358|0|1653|24|0|0|1050|0|0|0|0|0|0|0|0|0|0|1997|0.3222|0|0|260820
1559|420|0|0|0|0|0|0|1556|0|1672|24|0|0|144|0|0|0|0|0|0|0|0|0|0|1997|0.3317|0|0|275500
1560|424|0|251.5|0|0|0|0|1590|0|1816|35|0|0|0|0|0|0|96|0|0|0|0|0|0|1998|0.3371|0|0|283460
1561|400|0|416|0|0|0|0|1358|0|1653|24|0|0|0|0|0|0|0|0|0|0|0|0|0|1999|0.2839|0|0|263800
1562|379|0|0|0|0|0|0|1583|0|1817|40|0|0|600|154|0|0|96|512|1|0|0|0|0|1997|0.2356|0|0|295000
1563|520|0|60|0|0|0|0|2402|0|0|125|0|0|0|0|0|0|0|0|0|0|0|0|0|1998|0.2363|0|0|240860
1564|438|0|0|0|0|0|0|1254|0|1691|180|0|0|96|0|0|0|120|0|0|0|0|0|0|2002|0.2054|0|0|262310
1565|379|0|440|0|0|0|0|1583|0|1817|40|0|0|0|0|0|0|108|0|0|0|0|0|0|1998|0.4017|0|0|293410
1566|420|0|198|0|0|0|0|1565|0|1996|24|0|0|0|0|0|0|0|0|0|0|0|0|0|1999|0.3371|0|0|297040
1567|379|0|455|0|0|0|0|1583|307.5|1817|40|0|0|0|0|0|0|80|525|1|0|0|0|0|2000|0.2331|0|0|340530
1568|399|0|0|144|144|0|0|1606|0|1955|15|0|0|0|508|0|0|80|450|1|0|0|0|0|2000|0.205|0|0|334060
1569|379|0|0|0|0|0|0|1583|0|1817|40|0|0|100|0|0|0|0|0|0|0|0|0|0|2000|0.1967|0|0|279620
1570|388|0|0|0|0|0|0|2352|0|1608|82|0|0|660|0|0|0|0|0|0|0|0|0|0|2002|0.2018|0|0|300000
1571|379|0|0|0|0|0|0|1583|0|1817|40|0|0|0|200|0|0|0|0|0|0|0|0|0|2000|0.3862|0|0|297600
1572|404|0|500|0|0|0|0|2315|0|0|15|0|0|0|0|0|0|0|0|1|0|0|0|0|2001|0.1724|0|0|251090
1573|399|0|160|0|0|0|0|1586|0|1955|15|0|0|0|0|0|0|80|0|0|0|0|0|0|2000|0.2178|0|0|258000
1574|438|0|0|0|0|0|0|1254|0|1691|180|0|0|0|0|0|0|0|0|0|0|0|0|0|2002|0.1515|0|0|268660
1575|420|0|0|0|0|0|0|1877|0|0|191|0|0|0|0|0|0|0|0|0|0|0|0|0|2003|0.1515|0|0|223810
1576|400|0|0|0|0|0|0|1400|0|1112|32|0|0|420|0|0|0|0|0|0|0|0|0|0|2002|0.1515|0|0|246120
1577|400|0|0|0|0|0|0|1268|0|1732|92|0|0|64|0|0|0|0|0|0|0|0|0|0|2003|0.1515|0|0|277210
1578|399|0|0|0|0|0|0|1922|0|0|69|0|0|64|0|0|0|0|0|0|0|0|0|0|2002|0.1515|0|0|222920
1579|380|0|0|0|0|0|0|1838|0|0|49|0|0|0|0|0|0|0|0|0|0|0|0|0|2002|0.1515|0|0|213440
1580|440|0|108|0|0|0|0|1831.5|0|0|163.5|0|0|0|0|0|0|80|0|0|0|0|0|0|2002|0.1515|0|0|220960
1581|400|0|280|0|0|0|0|1400|0|1095|32|0|0|0|0|0|0|80|0|0|0|0|0|0|2003|0.1515|0|0|249190
1582|450|0|430.5|0|0|0|0|1526|0|1055|193|0|0|0|0|0|0|80|0|0|0|0|0|0|2002|0.1515|0|0|256390
1583|441|0|0|0|0|0|0|1147|0|1595|28|0|0|560|0|0|0|0|0|0|0|0|0|0|2001|0.1515|0|0|258120
1584|440|0|0|0|192|0|0|1831.5|0|0|67.5|0|0|0|0|0|0|0|0|0|0|0|0|0|2002|0.1515|0|0|218320
1585|400|0|0|0|0|0|0|1400|0|1095|32|0|0|572|0|0|0|100|0|0|0|0|0|0|2002|0.1515|0|0|243590
1586|609|0|0|0|0|0|0|1720|0|1424|100|0|0|0|0|0|0|0|0|0|0|0|0|0|2001|0.1515|0|0|278960
1587|420|0|0|0|0|0|0|1797|0|0|200|0|0|0|0|0|0|0|0|0|0|0|0|0|2003|0.1515|0|0|218050
1588|472|0|0|0|0|0|0|2110|0|0|448|0|0|0|0|0|0|0|0|0|0|0|0|0|2003|0.1515|0|0|244820
1589|399|0|0|0|0|0|0|2061|0|702|154|0|0|153|0|0|0|0|0|0|0|0|0|0|2003|0.1515|0|0|257940
1590|400|0|0|0|0|0|0|1400|0|1095|32|0|0|100|0|0|0|0|0|0|0|0|0|0|2001|0.1515|0|0|241180
1591|609|0|0|0|0|0|0|1720|0|1424|530|0|0|0|0|0|0|140|0|0|0|0|0|0|2002|0.1515|0|0|292180
1592|380|0|0|0|0|0|0|967|0|1112|32|0|0|0|0|0|0|0|0|0|0|0|0|0|2001|0.1515|0|0|215850
1593|400|0|0|0|0|0|0|1400|0|1095|32|0|0|672|0|0|0|0|0|0|0|0|0|0|2002|0.1515|0|0|246300
1594|399|0|0|0|0|0|0|1922|0|0|553|0|0|0|0|0|0|0|0|0|0|0|0|0|2002|0.1515|0|0|229470
1595|418|0|0|0|0|0|0|1395|0|0|12|0|0|716|0|0|0|0|0|0|0|0|0|0|2000|0.1515|0|0|183050
1596|450|0|0|0|0|0|0|1526|0|1055|193|0|0|0|0|0|0|0|0|0|0|0|0|0|2002|0.1515|0|0|251500
1597|398|0|0|0|0|0|0|1750|0|0|16|0|0|36|0|0|0|0|0|0|0|0|0|0|2001|0.1515|0|0|207520
1598|399|0|0|0|0|0|0|1922|0|0|69|0|0|96|0|0|0|0|0|0|0|0|0|0|2002|0.1515|0|0|223070
1599|400|0|0|0|0|0|0|1400|0|1095|32|0|0|0|0|0|0|0|0|0|0|0|0|0|2000|0.1515|0|0|238260
1600|400|0|0|0|0|0|0|1400|0|1214|32|0|0|200|0|0|0|0|0|0|0|0|0|0|2001|0.1515|0|0|248490
1601|399|0|0|0|0|0|0|1922|0|0|299|0|0|0|0|0|0|0|0|0|0|0|0|0|2002|0.1515|0|0|225970
1602|380|0|0|0|0|0|0|1818|0|0|12|0|0|100|0|0|0|0|0|0|0|0|0|0|2001|0.1515|0|0|212360
1603|380|0|200|0|0|0|0|1480|0|0|16|0|0|0|0|0|0|0|0|0|0|0|0|0|2002|0.1515|0|0|189030
1604|441|0|0|0|0|0|0|1479|0|1016|21|0|0|100|0|0|0|0|0|0|0|0|0|0|2002|0.1515|0|0|244180
1605|380|0|0|0|0|0|0|928|0|1107|35|0|0|215.5|0|0|0|0|0|0|0|0|0|0|2001|0.1515|0|0|214310
1606|418|0|0|0|0|0|0|2045|0|0|364|0|0|0|0|0|0|0|0|0|0|0|0|0|2001|0.1515|0|0|233310
1607|421|0|0|0|0|0|0|1316|0|911|34|0|0|64|0|0|0|0|0|0|0|0|0|0|2001|0.1515|0|0|225760
1608|378|0|110|0|0|0|0|1922|0|0|68|0|0|0|0|0|0|100|0|0|0|0|0|0|2001|0.1515|0|0|222880
